youth riding a skateboard is airborne amongst the basketball courts .,7
football player carries the ball during a game .,6
football player catches the ball as another tries to tackle him .,2
football player in an orange jersey tries to escape with the ball from the tackler .,0
football player is getting tackled .,3
football player in the orange uniform has the ball in his arms .,6
woman is running along the side of a road , casting her shadow on a concrete wall .,1
woman jogs beside a tall concrete wall .,2
woman runs beside a concrete wall .,6
jogging beside the road .,6
running on sidewalk,6
holder and kicker for a football team dressed in orange , white and black play while onlookers behind them watch .,3
kicker launches the football forward while the holder checks his fingers .,7
football player wearing a white helmet and orange chairs swing his leg while the player next to him kneels .,0
football player are in the kick off position in front of a crowd .,7
young men on the same football team are wearing orange and white uniforms and playing on an outside field while coaches and other players watch .,0
child with a pink hat and a white and pink shirt standing in grass .,1
little girl in a football jersy and pink snow hat is standing on a football field .,7
small child wearing a pink hat , bluejeans , and white shirt standing in a grass field .,9
young girl wearing a pink hat stands on a grassy field .,2
young girl with a pink hat on with a yellow building in the background .,6
kayaker crashes against the force of the wave .,6
lone person in a red boat on a wild river with only one padel,3
man pilots a kayak through rough rapids .,1
person riverrafting .,6
person in a red kayak faces a challange in the rapids .,1
elderly women can be seen from a car talking next to a wall .,0
gray-haired women holding bags talk on the sidewalk near a road .,0
older women conversing near a wall as seen from the driver 's seat of a parked vehicle .,0
older women stand outdoors with their bags and talk .,0
women carrying bags stand outside next to a wall .,7
dog baring teeth at two other dogs running on the sand .,6
dog is bearing its teeth at the other two dogs as they run beside the water .,6
dog on the right is baring his teeth at the other two dogs .,6
three dogs are running through sand near a lake .,6
dogs fighting on the shore of a lake .,7
closeup of a woman with short red hair .,6
girl with neon red hair and eyebrows .,1
girl with red hair and red eyebrows appears to be in mid-speach .,0
woman with bright red hair and red eyebrows talks to someone outside .,0
girl has red hair and eyebrows , multi-piercings in her ear , and a tattoo on her back .,0
kayaker battles the rapids .,6
kayaker paddles through churning rapids .,6
man kayaking in wild foamy water .,6
person canoeing through river rapids in a blue canoe .,6
in kayak with water splashing up and over person and kayak .,7
black haired girl is eating corn on the cob .,6
man is eating a piece of corn on the cob .,6
man is nibbling on an ear of corn,7
person with dark hair is eating a very large ear of corn .,1
child with black hair is eating corn on the cob .,6
guy on Rollerblades , sliding across a rail .,3
man is rollerblading down a rail .,3
rollerblader riding a handrail .,1
skater leaps through the air near a railing,3
slides across rail in corridor .,3
group of motocross racers lined up to start .,9
group of people are sitting on dirt bikes in a grassy field .,9
group of people on racing bikes on a field .,6
line of people are sitting on their motorcycles .,6
row of men on motorbikes line up in the grass .,6
girl laughs while playing outside .,2
little girl walks and laughs outside .,3
smiling girl , carrying a toy in one hand , walking on a road .,9
smiling girl plays in the street .,6
little girl is carrying a pink and blue toy as she walks on the path .,0
black and white dog is catching a Frisbee,6
black and white dog is catching a Frisbee .,6
dog catching a Frisbee .,6
white dog with black spots catches a bright green and pink Frisbee in a field .,6
dog jumps to catch a flying disc .,6
dog and his trainer at a challenge,6
dog with a bandanna jumps through hoop .,9
girl leads her dog over a hurdle .,7
woman leading a grey and black spotted dog in a red bandanna through a competition .,0
woman runs alongside her dog as he jumps a hurdle .,7
football player wearing an orange jersey and one wearing a white jersey are set at the starting line .,0
college football players about to face off .,2
football players are getting ready to tackle each other,3
football players , one in an orange jersey and one in a white jersey , play on the field .,0
rival football players head to head .,1
man wearing a black cap and black leather coat is sitting and reading a book .,0
man wearing a black hat , coat and pants and a white shirt sitting at an outdoor table reading .,0
older man reading a book at a table outside of a building .,6
older man sitting outside reading a book .,6
old man sitting in a chair , reading a book .,6
man is skateboarding up a ramp .,7
skateboarder hits a curve at the top of the skate park .,6
man in a white shirt is skateboarding .,7
man performs tricks on his skateboard in the skateboarding park .,7
skateboarder in the white t-shirt is riding on a wooden ramp .,7
girl in a bikini , glasses and black hat laying on a white towel on the beach .,0
girl in a black hat wears a bikini at the beach .,2
woman in a black cap is laying on the beach in a pink bikini .,2
with black hat and sunglasses lying on towel at beach,0
lady in bikini lying on the beach,6
child in a blue shirt jumping off a bench .,1
child jumping off bleachers with a blue shirt .,6
child wearing a blue shirt is jumping in the air .,6
child wearing a jersey jumps in the air .,6
girl jumps in the air .,6
blond girl in shorts sits on the top of monkey bars .,6
girl on monkey bars .,6
girl sits on a red jungle gym .,6
girl sits on a red play structure,6
little girl on a red jungle gym .,6
man wearing black pants rides along a concrete ledge on rollerblades .,7
rollerblader on a concrete form .,1
skateboarder in the city .,6
skateboarder skates on a white wall near the street .,7
young man with black pants and a white t-shirt is riding along the top of the wall with his skateboard .,7
baby reaching into a water fountain .,6
baby sticking out his tonge while looking at a spraying water fountain .,2
baby trying to catch water from a fountain in his mouth,6
small boy is playing at a water fountain,6
toddler plays in a water fountain with his mouth open and ready for a drink .,9
racers take a sharp turn .,6
racing on a track .,6
on motorbikes are coming around a turn .,6
on colorful motorcycles lean into a turn on a racetrack .,3
motorcyclists all turn together in the race .,0
boys and a dog playing catch in the water .,6
men and a dog are playing with a ball in front of the boats in the ocean .,6
men and a dog are playing with a ball in the water .,6
men toss a ball while standing in the water and a dog is with them .,6
people and a dog playing in the water with a ball .,6
man is wakeboarding behind a boat .,6
man on a white waterskiing ramp on a lake,6
speed boat pulling a waterskier along a jump,3
water boarder being towed down a water rail .,3
man is being pulled behind a boat and doing tricks .,6
man in a blue shirt looking to his right .,6
man looks confused as he stands in front of a blue and white umbrella .,9
man wearing a blue shirt makes a grouchy face .,6
white guy giving a dirty look .,6
young man in a blue shirt sits in front of a group of blue and white umbrellas .,0
black and white dog with a spotted face is running through a dirt field .,6
dog is running .,6
dog runs across the ground .,6
white and black dog is running over dirt .,6
black and white dog trots through the dirt .,6
body of water at sunset .,6
sunset over a lake .,6
sunset sky over rippling water .,6
water scene with a sunset in the background .,6
is a beautiful sunset on the water .,6
child plays on the floor .,6
little girl throws a pink and yellow chunk of chalk .,3
small girl is sitting on the cement dropping some chalk,7
young child plays with sidewalk chalk by dropping it on the gound .,3
young girl throwing her pink chalk .,6
lone surfboarder on a white surfboard flying through the air over a wave,1
surfer airborne over a wave .,6
surfer is jumping a wave .,6
surfer jumps a wave .,6
does trick in wave as seen from behind,1
dirt biker leaps through the air .,3
person on a motorcyle does a stunt in the air .,2
on a dirt bike,7
rider during jump wearing black and white striped helmet,6
red motocross bike and its rider are airborne above the trees .,7
dogs are peeing at a red fire hydrant .,9
dogs are urinating on the red fire hydrant .,9
dogs peeing on a fire hydrant .,9
dogs pee on the fire hydrant .,9
dogs urinating on a red fire hydrant .,9
bald headed man in black balances his skateboard on a cement wall and his shadow follows .,1
man performs a jumping trick on a skateboard and creates a shadow on the wall behind him .,0
skateboarder wearing a black shirt is doing a trick .,7
grinds a concrete railing .,6
man is skateboarding .,7
boy performs a trick on his skateboard on a rail .,3
skateboarder grinds a red rail .,3
teenage boy grinds across a bar on his skateboard .,6
young man skateboards off a pink railing .,6
boy in the yellow shirt is riding a skateboard along a red bar .,3
greyhound wearing a yellow jacket runs a race .,3
greyhound wearing number 8 is racing .,3
greyhounds are racing along a dog track .,6
greyhounds with numbers run in a race on a track .,3
muzzled greyhounds dogs racing around a track .,6
little baby plays croquet .,6
little girl plays croquet next to a truck .,7
child is playing croquette by the truck .,6
kid is in front of a car with a put and a ball .,2
little boy is playing with a croquet hammer and ball beside the car .,7
little boy drinks water from a fountain while another little boy watches and makes a face .,0
older boy drinks from a water fountain while a younger boy watches .,3
boys are at an outdoor water fountain .,6
boys are getting drinks out of a water fountain .,3
boys stand near a drinking fountain as one takes a drink .,0
dogs that are spotted with , brown black and white,6
group of coyotes look away from the camera while standing in a dry field .,3
dogs are standing in a dry grassy field .,6
multicolored dog like animals in a dryed grass field .,6
wild dogs in a dry field .,6
child leaping toward a red bed .,6
little boy jumps high off his bed .,1
little boy jumps off of a bunk bed onto another bed .,2
small boy jumps from a bunk bed onto a single bed .,0
young boy jumping from a bunk bed on a smaller bed .,2
couple of smiling little boys ride together in a plastic chair-swing , one on the other 's lap .,0
swinging on a blue swing in the park .,6
two children swinging together on a swing .,0
little kids laugh on a blue swing .,1
smiling , small children , one child holding the other on a swing .,1
lone bicyclist jumping in the air over a ramp .,6
man does bike jumps in the dark in an empty pool .,1
man is doing a trick on his bike in a skatepark .,0
person doing a leap with his bike over a hill,2
person on a bike in the air over a ramp .,0
controller is outside white airplane .,6
man sits in a glider cockpit on the landing strip .,2
are standing near a small plane on a runway .,6
dashboard of a small plane .,6
gauges of a small flying vessel , with another plane and three people in the background .,1
group of men hold a drum over their heads with a man standing on it .,3
man wearing no shirt begins to jump from a drum into a crowd of others .,0
without shirt standing on top of a drum that people are holding in the air .,1
musician is standing on a musical drum which has been lifted in the air by a few people at the concert and another musician is playing another musical instrument .,0
long haired man is balancing on a drum that is being carried by men in white shirts .,2
woman , in red and white , and wearing glasses , sits in a room with other people .,0
woman in red wears glasses and long earrings .,6
woman sitting down with her hand proped under her chin,1
woman wearing glasses sits and looks to the right .,6
woman is resting her head on her hand and sitting in a crowded area .,1
kayakers and canoers near a rock wall .,6
kayakers on a moutain stream .,6
kayakers paddle through the water .,6
people are kayaking in a river .,6
people , in colorful kayaks , are on the water on a sunny day .,7
biker jumping extremely high .,1
guy flipped over upside down on a bicycle .,1
man rides off of a jump and does a trick in air .,7
extreme mountain biker making a leap across rough terrain in the woods .,2
BMX rider wearing a black helmet gets air off of a jump .,6
boy is skateboarding in a skateboard park .,7
young skateboarder rolls down a graffiti-covered ramp .,3
sliding down a ramp,6
rider skates down the stair rails .,3
skater is descending the wooden wall beside the slope .,3
blond dogs fight in a living room .,6
brown dogs playing around with each other in a house .,6
dogs bite each others faces inside of a house .,2
dogs biting at each other .,6
dogs play rough with each other indoors .,9
little girl in a yellow dress and pink boots running down the street,1
little girl in a yellow dress is prancing down the sidewalk .,6
little girl in pink boots runs down the street .,1
young girl in a dress runs along a street toward the camera .,6
little girl in the yellow dress and the pink boots strides down the sidewalk .,1
girl in a yellow dress jump ropes .,3
girl skips rope .,3
girl wearing yellow jumps over a red and green rope .,0
little girl in a yellow dress jumping rope .,0
little girl in the yellow dress is jumping over a red and green rope .,0
guy is pointing with a girl sitting beside him .,6
man and a woman are smiling,6
Asian man and woman smile while the man points to something to the right of the picture .,9
is an Asian man and woman , both smiling , and he is pointing at her .,0
people laugh .,6
dog staring at the end of an ice cream cone .,9
shaggy white dog eyes the remaining part of an ice cream cone .,0
white shaggy dog wants a bite of its owners ice cream cone .,0
looking at food being held by person .,7
shaggy dog is looking at the last of an ice cream cone .,2
bicycle stunt jump is being perforced in a city .,3
bicyclist is jumping on a pyramid-shaped ramp .,6
Man is jumping his bicycle over a pyramid .,6
young boy is in the air after turning a trick on his bike on a pyramid ramp .,1
man on a trick bicycle jumping off a masonry pyramid .,7
female in blue jeans sitting with luggage against a wall,3
girl sits against a white wall with her belongings beside her .,1
woman sits against a wall in a fancy building .,6
woman with blond hair is sitting in a room or hallway with her luggage .,1
young blond woman rests next to some luggage .,7
girl in a field with a yellow scarf .,6
girl in along grass field is spinning some yellow material around her .,0
woman in a field enjoys her clothing being blown by the wind .,2
young woman in a sunny meadow watches her yellow scarf blow in the wind .,2
in a field of tall grass and wildflowers holding up a yellow scarf,9
guy rowing a yellow canoe down a river .,6
lone , yellow canoe being paddled through a river .,7
man on a scenic canoe trip .,6
man with an orange hat in a yellow canoe paddles along a river in a wooded , mountainous area .,7
paddling a yellow canoe on a river .,6
couple are walking along a street while the man carries a toddler over one shoulder .,1
couple is walking away while an infant sleeps on the father 's shoulders .,0
man carries a child while he walks with a woman .,6
man holding a sleeping child walks with a woman .,3
man walking next to the woman up the steps has a sleeping child on his shoulder .,3
man doing a skate trick on a metal railing .,7
inline skater going down a handrail,3
rollerblader grinds a rail .,3
skateboarder at dusk .,6
skating on a railing in a parking lot .,6
group of kids float in the middle of a pond .,2
group of people are paddling their way across the water .,7
float on the water in a raft .,6
children wearing life jackets are in the water on a raft made of innertubes and noodles .,9
children are sitting on rafts in a lake .,6
man and a child going down a water slide .,6
man carries a little boy down a water slide and makes a big splash .,7
man holding a boy on a raft .,6
man holds up a child while sitting in a pool of water situated on a tarp and grassy field .,0
people go down a water slide on a raft .,6
biker does a trick on a ramp .,7
biker on top of a shallow hill attempts a trick nearby a gate and grassy area .,1
man stands on the front wheel of his bicycle , doing a trick .,7
person does tricks on their bike .,7
is performing a trick with a bicycle on a ramp .,7
boy jumping ridding a skateboard wearing blue jeans and a red t-shirt with a building in the background with many windows .,0
person on a skateboard jumps in a curve on the sidewalk .,6
skateboarder in a red shirt .,6
in a red , white and blue shirt skateboarding .,7
skating on skateboard , photographed from low angle .,7
boy getting a shower,3
man is taking a shower .,6
man sticks his tongue out in an outdoor shower .,1
man takes a shower outdoors and looks up to stick out his tongue .,0
man is standing under a shower with his tongue sticking out .,6
bike racer hold up a hand while riding a motorcycle .,3
man on a motorcycle riding on a track and waving .,6
professional motorcycle racer raises his arm in victory .,2
racer on a motorcycle lifts one hand in the air .,3
person on the motorcycle is holding up his arm .,6
brown and white dog bares his teeth and grabs the head of another brown and white dog .,0
brown dogs snarls at the other dog while they both are in the snow .,9
brown dogs fighting in the snow .,7
dogs fighting in the snow .,7
golden dogs fight with each other in the snow .,6
Asian woman holding a fan watches traffic go by .,6
Asian woman in a misspelled t-shirt fans herself in the mid-afternoon sun while waiting for a bus in the city .,0
woman in a white shirt standing beside a road fanning herself .,3
woman waits at the side of a busy road holding a fan .,6
woman with a fan near the street .,6
black dog and a black and white dog are running in dirt .,7
black dog and a black and white dog are running on sandy ground .,9
dogs running on wet sand .,6
dogs , one black , the other black and white runs on the beach .,9
large dogs run in the sand .,6
boy in a green uniform is kicking a soccer ball in a game while two others stand behind him .,0
play soccer near a goal post .,6
children are playing soccer on a sports-field by the goal .,2
little boy gets ready to kick the soccer ball .,7
boys play soccer .,6
dog and a man wade into the lake .,6
dog jumps in the air next to a man on the beach .,6
dog jumps to his owner .,6
man and a dog .,6
man walking on a rocky shore with a tan dog jumping next to him,7
race cars muffler catches on fire .,6
race car sparks .,6
sports car with flames coming out the exhaust .,0
blue and white race car has flames coming out of its tail pipe .,0
white racing car has fire bursting from its exhaust pipe .,2
dark-skinned man is jumping in the air during a sports game .,3
man in a red uniform jumping on a sports field,3
soccer player dressed in red takes a leap in the air as his teammate looks on .,0
running on field , blurred athletes running in background .,6
is a soccer game with one team dressed in red and black .,6
man hangs onto something as he is being pulled through the water .,2
man parasails on the choppy sea , with a board on his feet to catch the waves .,0
man waterskis while being pulled .,6
windsurfer on the water .,6
waterskiing in the blue ocean .,6
guy performing a bicycle jump trick for an audience .,0
man does a jump trick on a bike .,7
man in the air on a BMX bicycle , with 4 people sitting watching him in front of an EASTPAK banner .,0
stunt-bicyclist flies above onlookers .,2
on a bicycle jumping high in the air over the sign that reads EASTPAK , others look up at him .,0
playing , basketball ball in air,6
group of boys play basketball outside of a brown building .,7
people stand on a basketball court as a ball flies through the air .,1
teen boys playing basketball outside,6
teens watching a basketball in the air .,6
crowd of people in orange vests looks on as a fireball rises into the sky at an airport .,3
group of people watching a large explosion .,6
group of people wearing orange vests watch a large fire near a helicopter .,6
dressed in hi viz jackets are watching a helicopter fly past an explosion .,3
crowd is watching the fiery explosion .,6
little boy leans over a bridge while someone holds onto him .,2
Asian boy is holding onto the metal railing of a wooden bridge .,1
young asian boy wearing cargo pants stretches on the railing to a bridge .,0
young child leans against a rail on a crowded wooden bridge .,3
asian boy leans over bridge railing while being held,7
colourfully dressed and painted woman working a hula hoop in a crowd .,3
woman in purple pants is using a green hula hoop .,3
woman wearing purple and green is spinning a green hula hoop around her waist .,0
woman with jewels on her face wearing a green sports bra and purple pants is hula hooping in a crowd .,0
girl playing with a hula-hoop in a crowd .,6
boy chases after a bird on a pier .,6
boy in a yellow shirt is looking at a bird on a wooden boardwalk,6
little boy in a bright yellow shirt and blue jeans is looking at a pigeon .,7
little dark-skinned boy in a yellow , number 21 jersey sees a pigeon .,3
young boy runs along a boardwalk towards a pigeon .,9
guy in red jumping .,6
man jumping on the hard ground .,6
man leaps into the air .,6
person jumps outside .,6
person wearing a red shirt jumps high above a rocky and grassy field .,1
male rollerblader wearing a green shirt and hat grinding down a green rail .,3
man is rollerblading down a handrail on some stairs .,1
person wearing Rollerblades slides down a handrail .,6
skateboarder glides down a railing of some stairs .,7
in green shirt and hat , slides down a green handrail next to steps,1
person doing the backstroke in a swimming pool,6
person swimming in a swimming pool .,1
swimmer is doing the backstroke in the swimming pool .,6
does backstroke in swimming lane .,6
arm of a swimmer rises from the water inside the striped lane marker .,1
man in a yellow and yellow shirt puts his arm around a man in a blue shirt .,1
man in a yellow shirt and a man in a blue shirt and tie posing for a picture .,9
employees pose for a picture .,6
guys , one black and one white , smiling for the camera .,1
men each have one arm around each other and are in formal dresswear,0
cyclist wearing blue and yellow riding past trees .,7
lone bicyclist wearing a helmet racing in a race .,6
man in blue rides a bike in a race in the forest .,0
with blue and yellow shirt rides bike .,6
man is riding a bicycle through the forest .,6
brown and white dog carries a brown and white dish towel in his mouth .,0
brown and white dog with big brown eyes with a dishtowel in his mouth on a hardwood floor .,9
dog looking at the camera with a piece of cloth in its mouth .,6
eyed boxer dog carrying a pillowcase .,6
holding a plaid dish towel in its mouth .,0
closeup of a man riding his bicycle through the forest .,7
man in blue and pink is on a bike .,6
biker bikes through the woods .,6
rides bike while grimacing .,6
riding a bicycle with the number five thousand six hundred thirty three on the handlebars he has on a black helmet .,0
greyhound dog running in a race with identifier number six .,3
racing dog wearing a yellow jersey with number six .,7
running greyhound,3
, dappled dog with muzzle and yellow shirt marked 6 , runs on track .,0
dog in yellow jersey and running on a dirt track .,7
boy rides his skateboard across a pipe on a building .,6
child on a skateboard flies through the air , alongside a building .,6
skateboarder grinds along a pipe beneath a fire escape .,6
skateboarder jumping in front of a building .,6
skateboarder rides down a city street .,6
man sits in an airplane seat holding a young girl in his arms , surrounded by other passengers .,3
small girl wearing pink sleeps on a man 's lap as they ride in an airplane .,0
young girl falls asleep in her father 's arms while seated on an airplane .,0
girl sleeping in crowded airplane,2
girl wearing a pink sweater sitting on a man .,6
man riding a three wheeled vehicle topples over .,6
person on a tricycle .,6
man is riding a 3 wheeled pedal bike and is airborne .,0
in a 3-wheeler driving on 2 wheels .,3
is riding a three-wheeled vehicle throught a sandy playground .,9
dog wearing the number four runs in a race .,6
greyhound sporting number 4 is racing .,3
greyhound with a green racing bib and a muzzle runs on a track .,0
professional racing dog running,6
tan greyhound , number four , is running at the track .,3
bunch of football players on top of each other .,7
group of people playing football form a big pile .,2
referee is watching a professional football game in the grass .,9
players in the middle of a play .,6
players making a tackle with the referee in the foreground .,9
man is on a sailboard with a green and clear sail in the middle of the ocean .,3
man is parasailing in the ocean with a clear sky .,3
man sailing , tilting it on the ocean .,1
person rides a white and green sail board across the water .,6
having fun on their surfboard in the clear blue ocean .,3
man on a bicycle in the city .,6
person is doing tricks on a bicycle in a city .,7
young man doing bicycle tricks in an urban area .,7
standing on a bike downtown .,1
woman is standing up on a bicycle riding through a city .,7
team of girl soccer players are running down the field chasing the ball .,1
team of girl 's soccer players in red uniforms run for the ball .,1
run for the soccer ball during a game .,6
playing soccer .,6
girls playing soccer .,6
small black dog biting a ladies two fingers on a beige couch,9
small black dog chews on fingers .,7
small dog bites a ladies fingers .,6
black dog biting on a person 's finger .,2
black dog biting the fingers of a woman .,7
man is flying down a flight of stairs on his skateboard .,6
shirtless young rides his skateboard over steps .,6
topless man is airborne on a skateboard in front of a white building .,7
young man jumps down a flight of stairs on his skateboard,7
jumping steps with skateboard,6
dog leaps in the air to catch a disc .,6
large yellow dog leaps into the air to catch his Frisbee .,3
medium sized white dog is jumping up to catch a small cloth Frisbee .,9
yellow dog is jumping to catch a toy in a park .,6
dog holding pink floppy Frisbee in mouth jumping with all four feet off the ground .,3
female walking through grass .,2
girl going towards a heard of sheep .,2
girl walks toward a herd of sheep in the distance .,6
girl walks towards some sheep in a grassy valley .,1
woman walks to the cows .,6
young couple lying in bed .,1
young couple lying on a bed together,1
young man and woman lay on a bed , the woman makes a goofy face .,9
couple in bed making faces,1
young people are lying on a bed together .,0
brown horse with a rider sitting on him is jumping over a blue barrier,7
horse and rider , jumping a barrier on a course .,7
person in white jumps a brown horse over the gate .,6
and horse jump over blue hurdle,7
is a horse and rider jumping over a hurdle .,7
brown and white dog is running through a white marker in a grassy field .,6
brown and white dog runs through an obstacle .,2
brown dog is running between two grey poles that are very close together .,0
Australian Shepherd dog runs through an obstacle .,2
dog moves quickly beneath two poles .,0
football player is running with the ball .,6
football player running with football under his arm .,7
man in a football uniform is running with a football during a game .,7
man in a blue jersey is running holding a football,6
football player in black runs with the football .,7
small dog carries a yellow ball through the grass .,6
white and brown dog runs in a field with a tennis ball in its mouth .,6
white dog holds a tennis ball in its mouth in a field .,6
white dog is carrying a ball in its mouth .,6
dog with a tennis ball in its mouth running through green grass .,6
dirt biker turns across the dirt .,9
dirt bike takes a turn .,9
man riding a motorbike kicks up dirt .,9
person rides a dirt bike .,7
motorcycle racer is taking a curve on the dirt track .,3
dog wearing the number 8 leads in a dog race .,1
greyhound with a yellow and black stripped jacked with a red number 8 on it is running on a track,0
greyhounds are racing along a dog track .,6
greyhounds are in a dog race at the track .,6
dog with yellow and black # 8 jacket in front of pack of dogs in race,0
brown dog bolts towards the camera , with his tongue out and mouth open .,2
brown dog runs over a dirt and grass background .,6
dog running towards the camera,6
dog with its tongue out of its mouth .,6
brown dog is running along a grassy pathway .,7
girls dressed in blue with a crowd in the background .,6
girls in blue sweatshirts are standing in a large crowd and smiling at something off camera .,1
girls laughing within a crowd .,0
girls with brown hair and blue shirts are clapping .,7
laughing girls sit together and one of them claps .,0
man in a light blue cap smiles .,6
man in a white jacket and blue baseball cap .,6
man with a blue sport hat and white sport jacket is staring with crowd nearby .,0
guy in the white jacket has a blue hat on .,6
man is wearing a blue hat .,6
group of young women in skimpy red and black uniforms shows off black markings on their legs .,0
pose for the camera .,6
women wearing skimpy red and black outfits pose .,3
women with red and black halter tops and red and black miniskirts wearing red and white shoes .,0
is small tops and skirts pose for the camera .,6
female hiker is looking at the view of some mountains .,3
lady is standing on the edge of a hill looking at the Verizon .,6
woman hiker stopped at the top of a mountain with a beautiful view,6
woman in hiking gear on the top of a mountain , looking down at the valley below .,0
woman stands on a mountain looking at others .,2
minivan drives through a deep puddle of water on the road .,7
minivan splashing through a flooded parking lot on a rainy night .,0
rainy road at night .,2
are reflecting off a city street in the evening during a rain storm .,3
drives down wet urban street at night , splashing water .,0
boy in a denim jacket is smiling .,6
man is dressed in denim and is smiling off camera .,6
man smiles outdoors .,2
man wearing a jeans jacket is smiling,6
young man is standing outside wearing a black denim jacket .,6
girls wait on the street while wearing tight , barely there clothing .,0
ladies stand on a sidewalk wearing skimpy clothes and men 's underwear .,1
scantily-clad women on a city sidewalk .,7
women in skimpy outfits are posing to have their picture taken .,3
young women in tight clothing .,7
brown dog up to its neck in water,6
dog is almost all the way in the water and takes a drink .,2
dog , possibly a basset hound , stands nose-deep in pond water .,9
large dog wades through shallow water .,6
brown dog is taking a drink while wading in the water .,2
group of basketball players wearing yellow and green reach for a ball .,6
players shoot for a goal during a game .,6
men jumping in a basketball game,6
this picture all men from both basketball teams with red and green jerseys are jumping .,1
man on the yellow basketball team tries to score while the men on the opposing team try to block his shot .,0
skier in a yellow jacket is airborne above the mountains .,7
skier jumps high in the air with a view of the mountains .,1
skiing man in a fluorescent jacket jumps very high and it looks as though he is flying .,0
is high in the air doing a ski jump .,1
skier in the green jacket and white pants appears to almost fly into the sky .,0
man in a black coat and hat sits by an old building .,6
man with a black hat sits against a brick building .,6
old man in a black coat and hat leans against a brick building .,6
man in black coat and hat sitting against brick building .,6
haired man in black hat and coat sitting against brick wall .,7
man holds a stick up for a dog to catch while another dog looks on at the beach .,1
man plays with two dogs on the beach .,6
man standing on a beach is playing with two dogs .,6
playing with their dogs on the beach .,6
dogs play with a man on the beach .,6
boy in a green soccer outfit hangs from a machine .,1
boy in a green soccer uniform hangs upside down from a farm vehicle .,1
child hanging from a hay bale loader .,3
young boy is tilted over on a cart smiling at the camera,2
girl is hanging off of the tractor equipment .,6
congregation of people are worshipping outside of a temple .,7
crowd is looking at a shrine while holding their hands in the air,7
large crowd raises their hands in unison .,6
room full of worshippers bows toward an extravagant display in the center of the crowd .,3
people stand with their hands raised .,7
white dog with brown markings chases an orange ball in a grassy field .,6
white dog with brown spots is running in a yard , chasing a ball .,6
on grass , running for red ball .,6
white dog chases orange ball,6
white and brown dog runs on a field for an orange ball .,6
man is leaning on a skateboard while holding onto a pole .,3
man on a roller scooter holding on to rope,0
man on a skateboard holding on to a kite,6
man stands on a four-wheeled board attached to a harness .,1
on specialized skateboard being propelled by unseen kite,2
little girl in a blue shirt is pointing at the water on the beach .,6
little girl with a blue shirt is standing by a man wearing sunglasses on the beach .,9
young girl is looking at a body of water while an older male kneels behind her .,2
young girl is pointing at water on a beach .,6
young girl is standing on the shore and pointing to the ocean .,1
man rides a motorcycle on a track .,6
motorcycle racer is producing sparks by leaning during a turn .,3
motorcyclist is turning a sharp corner on his red motorbike and is scraping it on the road .,1
motorcyclist making a sharp turn .,6
motorcycle rider makes sparks as he leans in for a turn .,7
boy pushes a wagon full of pumpkins .,6
boy pushes a wagon with two pumpkins .,6
boy smiling , leaning over a wagon filled with two large pumpkins .,3
child squats behind a wagon with two pumpkins in it .,7
pushing wagon with two pumpkins in it,6
man in blue and black surfs on a huge white wave .,2
man on a surfboard jumping off the top of a wave .,6
surfer is doing an airborne stunt whilst riding waves .,0
boogie boarding on wave .,6
surfing,6
man has a pink ribbon around his arm .,6
man in a black shirt , covered in paintball splatter , makes a face .,2
man in a sweatshirt in the woods .,6
man looking surprised at the camera .,0
man wearing a pink ribbon on his arm has been splattered with yellow paint .,1
man surfing a small wave and another man on a surfboard paddling toward it .,1
surfer jumps a wave as one paddles to the wave .,1
surfer vertical in a wave with another approaching him,1
men are surfing in the ocean on a huge wave .,1
surfers catch a wave .,3
boy squirts a squirt gun .,0
family is playing in a pool and one of the young boys is shooting something with water .,1
little boy is playing with a water squirting toy in the swimming pool as others around him watch .,0
are playing in a swimming pool while two adult men watch them .,6
play in a pool while adults look on .,6
dressed up woman is holding up a soda while having a conversation .,1
female is wearing a big purple flower in her hair and has some beads around her neck .,0
laughing woman wears a purple feathered hat and caution tape .,1
woman with a purple feather decoration in her hair and wearing caution tape,6
woman with bright red hair standing on the street .,6
dark-haired , grey-suited man is leaning on a silver pole .,6
man leaning against a pole surrounded by people,6
man leans against a metal pole .,6
Middle Eastern man is standing with his back against a lamp post near to other people who are waiting around .,0
people are standing on a sidewalk near a man leaning against a pole .,6
boy in a red hat admires a barely dressed woman .,0
man in a red costume and woman in a bikini are passing a crowd of people .,9
smiling topless woman holding a shell with many people surrounding her,9
topless woman is holding a conch shell while a crowd looks at her .,1
people watching a performance,6
silhouette of one dog chasing another dog .,6
silhouette of two dogs running by a lake .,6
dogs are silhouette as they chase each other along the water .,9
dogs running on land along the water .,6
dogs running on the shore .,6
boy is posing next to his scooter .,6
boy stands on a scooter in an abandoned boardwalk .,2
boy wearing a white top is resting on his scooter beside a concrete post .,0
small boy on a blue scooter in an urban setting is pointing a finger at the viewer .,2
little boy stands next to his scooter .,6
boys splashing each other in the ocean .,1
boys splashing in the surf .,1
boys splash in the big ocean .,1
children splashing in the ocean .,6
shirtless young people playing in the water .,6
bicyclist is performing a midair stunt .,6
biker wearing a white t-shirt is jumping over dirt hills .,7
bmx rider performs a jump while holding the bike with just his hands .,0
man is airborne behind his bike whilst holding onto the handlebars as he attempting a jumping stunt .,0
person performing a bodyless bicycle jump over dirt ramps .,7
man doing a wheelie on a motorcycle .,6
